"","Html Form","Attachments","Flash content","Html iFrame","HTML content","URLs","External Resources","Javascript","Css","IPs in URLs","@ in URLs","Encoding","Phishy"
"65","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"66","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"67","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"68","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"69","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"70","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"71","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"72","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"73","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"74","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"75","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"76","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"77","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"78","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"79","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"80","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"81","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"82","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"83","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"84","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"85","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"86","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"87","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"88","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"89","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"90","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"91","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"92","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"93","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"94","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"95","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"96","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"97","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"98","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"99","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"100","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"101","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"102","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"103","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"104","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"105","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"106","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"107","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"108","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"109","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"110","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"111","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"112","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"113","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"114","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"115","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"116","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"117","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"118","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"119","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"120","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"121","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"122","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"123","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"124","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"125","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"126","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"127","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"128","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"129","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"130","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"131","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"132","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"133","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"134","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"135","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"136","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"137","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"138","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"139","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"140","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"141","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"142","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"143","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"144","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"145","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"146","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"147","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"148","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"149","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"150","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"151","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"152","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"153","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"154","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"155","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"156","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"157","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"158","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"159","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"160","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"161","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"162","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"163","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"164","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"165","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"166","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"167","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"168","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"169","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"170","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"171","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"172","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"173","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"174","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"175","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"176","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"177","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"178","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"179","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"180","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"181","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"182","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"183","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"184","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"185","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"186","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"187","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"188","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"189","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"190","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"191","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"192","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"193","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"194","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"195","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"196","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"197","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"198","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"199","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"200","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"201","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"202","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"203","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"204","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"205","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"206","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"207","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"208","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"209","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"210","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"211","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"212","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"213","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"214","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"215","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"216","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"217","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"218","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"219","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"220","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"221","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"222","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"223","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"224","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"225","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"226","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"227","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"228","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"229","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"230","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"231","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"232","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"233","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"234","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"235","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"236","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"237","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"238","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"239","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"240","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"241","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"242","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"243","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"244","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"245","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"246","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"247","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"248","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"249","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"250","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"251","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"252","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"253","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"254","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"255","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"256","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"257","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"258","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"259","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"260","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"261","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"262","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"263","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"264","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"265","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"266","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"267","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"268","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"269","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"270","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"271","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"272","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"273","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"274","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"275","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"276","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"277","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"278","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"279","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"280","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"281","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"282","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"283","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"284","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"285","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"286","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"287","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"288","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"289","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"290","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"291","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"292","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"293","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"294","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"295","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"296","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"297","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"298","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"299","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"300","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"301","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"302","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"303","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"304","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"305","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"306","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"307","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"308","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"309","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"310","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"311","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"312","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"313","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"314","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"315","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"316","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"317","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"318","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"319","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"320","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"321","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"322","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"323","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"324","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"325","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"326","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"327","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"328","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"329","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"330","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"331","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"332","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"333","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"334","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"335","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"336","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"337","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"338","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"339","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"340","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"341","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"342","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"343","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"344","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"345","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"346","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"347","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"348","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"349","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"350","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"351","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"352","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"353","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"354","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"355","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"356","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"357","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"358","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"359","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"360","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"361","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"362","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"363","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"364","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"365","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"366","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"367","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"368","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"369","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"370","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"371","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"372","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"373","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"374","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"375","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"376","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"377","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"378","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"379","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"380","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"381","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"382","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"383","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"384","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"385","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"386","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"387","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"388","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"389","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"390","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"391","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"392","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"393","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"394","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"395","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"396","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"397","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"398","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"399","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"400","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"401","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"402","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"403","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"404","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"405","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"406","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"407","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"408","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"409","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"410","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"411","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"412","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"413","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"414","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"415","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"416","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"417","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"418","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"419","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"420","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","True"
"421","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"422","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"423","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"424","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"425","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"426","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"427","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
